#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  32
# Band-Index    1
   1.97807    -15.377948
   2.00306    -15.392109
   2.02804    -15.408233
   2.05303    -15.426589
   2.07802    -15.447511
   2.10300    -15.471370
   2.12799    -15.498578
   2.15297    -15.529417
   2.17796    -15.563816
   2.20295    -15.600635
   2.22793    -15.635138
   2.25292    -15.651987
   2.25292    -15.651987
   2.29237    -15.586880
   2.33183    -15.478054
   2.37128    -15.362429
   2.41073    -15.342987
   2.45019    -15.428972
   2.48964    -15.512971
   2.52909    -15.594527
   2.56855    -15.673494
   2.60800    -15.749762
   2.64745    -15.823268
   2.68691    -15.893904
   2.72636    -15.961514
   2.76581    -16.025817
   2.80527    -16.086359
   2.84472    -16.142341
   2.88417    -16.192411
   2.92363    -16.234066
   2.96308    -16.262518
   3.00253    -16.269363
 
# Band-Index    4
   3.00253    -13.939931
   2.96308    -13.936547
   2.92363    -13.979905
   2.88417    -14.044660
   2.84472    -14.120109
   2.80527    -14.202274
   2.76581    -14.289580
   2.72636    -14.381387
   2.68691    -14.477362
   2.64745    -14.577325
   2.60800    -14.681093
   2.56855    -14.788429
   2.52909    -14.899022
   2.48964    -15.012411
   2.45019    -15.127985
   2.41073    -15.244886
   2.37128    -15.255527
   2.33183    -15.170008
   2.29237    -15.094853
   2.25292    -15.059257
   2.25292    -15.059257
   2.22793    -15.066065
   2.20295    -15.082957
   2.17796    -15.103911
   2.15297    -15.125124
   2.12799    -15.144883
   2.10300    -15.162653
   2.07802    -15.178374
   2.05303    -15.192185
   2.02804    -15.204294
   2.00306    -15.214894
   1.97807    -15.224176
   1.95308    -15.232298
   1.92810    -15.239388
   1.90311    -15.245534
   1.87812    -15.250762
   1.85314    -15.255054
   1.82815    -15.258301
   1.80316    -15.260361
   1.77818    -15.261074
   1.77818    -15.261074
   1.75845    -15.211915
   1.73872    -15.140168
   1.71900    -15.065507
   1.69927    -14.989445
   1.67954    -14.912392
   1.65982    -14.834561
   1.64009    -14.756124
   1.62036    -14.677246
   1.60064    -14.598113
   1.58091    -14.518950
   1.56118    -14.440054
   1.54146    -14.361814
   1.52173    -14.284797
   1.50200    -14.209797
   1.48228    -14.138085
   1.46255    -14.071656
   1.44282    -14.013598
   1.42310    -13.968236
   1.40337    -13.939931
   1.40337    -13.939931
   1.39246    -13.897707
   1.38155    -13.855314
   1.37064    -13.812797
   1.35972    -13.770215
   1.34881    -13.727625
   1.33790    -13.685109
   1.32699    -13.642754
   1.31608    -13.600687
   1.30517    -13.559062
   1.29426    -13.518078
   1.28334    -13.477999
   1.27243    -13.439188
   1.26152    -13.402133
   1.25061    -13.367495
